state,city,year,CVAPCity,PctCauc,PctB,PctLH,PctAPI,PctAME,PctSA,PctIndO,medianM,meanM,S,ESType,enep,enepWoman,enepColor,enlp,enlpWoman,enlpColor,Women_run,Women_win,MS,State,d,Women_run_e,Women_run_d,Women_win_e,Women_win_d
CA,Orange Cove,2018,NA,54,2,96,0,NA,NA,NA,2,2,5,ALP,1,1,1,1,1,1,1,1,10,CA,city,1,1,1,1
CA,Orinda ,2016,NA,82,2,4,10,NA,NA,NA,2,2,5,ALP,1.8293866841587405,1.8293866841587405,NA,1,1,NA,3,2,10,CA,city,2,2,2,2
CA,Orinda ,2018,NA,82,2,4,10,NA,NA,NA,3,3,5,ALP,1.7661403835527505,1.7661403835527505,NA,1,1,NA,3,1,15,CA,city,1,1,1,1
CA,Oroville,2016,NA,71,3,11,11,NA,NA,NA,3,3,7,ALP,2.6033445671670297,2.6033445671670297,1,1.7999999999999998,1.7999999999999998,NA,4,2,21,CA,city,2,2,2,2
CA,Oroville,2018,NA,71,3,11,11,NA,NA,NA,3,3,7,ALP,1.4912915220710858,1.4912915220710858,NA,1,NA,NA,3,0,21,CA,city,0,0,0,0
CA,Palmdale,2016,NA,43,14,54,4,NA,NA,NA,1,1,5,SSD,1,NA,NA,1,NA,NA,0,0,5,CA,1,0,0,0,0
CA,Palmdale,2016,NA,43,14,54,4,NA,NA,NA,1,1,5,SSD,1,NA,NA,1,NA,NA,0,0,5,CA,2,0,0,0,0
CA,Palmdale,2016,NA,43,14,54,4,NA,NA,NA,1,1,5,SSD,1,NA,NA,1,NA,NA,0,0,5,CA,3,0,0,0,0
CA,Palmdale,2016,NA,43,14,54,4,NA,NA,NA,1,1,5,SSD,1,NA,NA,1,NA,NA,0,0,5,CA,4,0,0,0,0
CA,Palmdale,2018,NA,43,14,54,4,NA,NA,NA,1,1,5,SSD,1,NA,NA,1,NA,NA,0,0,5,CA,3,0,0,0,0
CA,Palmdale,2018,NA,43,14,54,4,NA,NA,NA,1,1,5,SSD,1,NA,NA,1,NA,NA,0,0,5,CA,4,0,0,0,0
CA,Palos Verdes Estates,2017,NA,61,3,8,29,NA,NA,NA,2,2,5,ALP,1,NA,NA,1,NA,NA,0,0,10,CA,city,0,0,0,0
CA,Paradise,2016,NA,91,1,8,1,NA,NA,NA,3,3,5,ALP,1.9914014752865592,1,NA,1.7999999999999998,1,NA,1,1,15,CA,city,1,1,1,1
CA,Paradise,2018,NA,91,1,8,1,NA,NA,NA,2,2,5,ALP,1.2190668504955076,1,NA,1,1,NA,2,1,10,CA,city,1,1,1,1
CA,Paramount ,2017,NA,33,10,80,3,NA,NA,NA,2,2,5,ALP,1,NA,NA,1,NA,NA,0,0,10,CA,city,0,0,0,0
CA,Parlier,2016,NA,60,1,97,0.5,NA,NA,NA,1,1,5,SSD,1,NA,1,1,NA,1,0,0,5,CA,1,0,0,0,0
CA,Parlier,2016,NA,60,1,97,0.5,NA,NA,NA,1,1,5,SSD,1,NA,1,1,NA,1,0,0,5,CA,3,0,0,0,0
CA,Parlier,2018,NA,60,1,97,0.5,NA,NA,NA,1,1,5,SSD,2.6402840542285344,1,1.917901938426454,1,NA,1,1,1,5,CA,2,1,0,1,0
CA,Parlier,2018,NA,60,1,97,0.5,NA,NA,NA,1,1,5,SSD,2.6402840542285344,1,1.917901938426454,1,NA,1,1,1,5,CA,4,1,1,1,1
CA,Pasadena,2017,NA,63,11,34,14,NA,NA,NA,1,1,7,SSD,1,NA,NA,1,NA,NA,0,0,7,CA,3,0,0,0,0
CA,Pasadena,2017,NA,63,11,34,14,NA,NA,NA,1,1,7,SSD,1,NA,NA,1,NA,NA,0,0,7,CA,5,0,0,0,0
CA,Pasadena,2017,NA,63,11,34,14,NA,NA,NA,1,1,7,SSD,1,NA,NA,1,NA,NA,0,0,7,CA,7,0,0,0,0
CA,Paso Robles,2016,NA,77,5,35,2,NA,NA,NA,2,2,5,ALP,1.6617846326115506,NA,NA,1,NA,NA,0,0,10,CA,city,0,0,0,0
CA,Paso Robles,2018,NA,77,5,35,2,NA,NA,NA,2,2,5,ALP,1.6756662300524354,1,NA,2,1,1,1,1,10,CA,city,1,1,1,1
CA,Pico Rivera,2015,NA,62,1,91,3,NA,NA,NA,3,3,6,ALP,1,NA,NA,1,NA,NA,0,0,18,CA,city,0,0,0,0
CA,Pico Rivera,2016,NA,62,1,91,3,NA,NA,NA,1,1,6,SSD,1,NA,NA,1,NA,NA,0,0,6,CA,1,0,0,0,0
CA,Pico Rivera,2016,NA,62,1,91,3,NA,NA,NA,1,1,6,SSD,1,NA,NA,1,NA,NA,0,0,6,CA,4,0,0,0,0
CA,Pico Rivera,2016,NA,62,1,91,3,NA,NA,NA,1,1,6,SSD,1,NA,NA,1,NA,NA,0,0,6,CA,6,0,0,0,0
CA,Pico Rivera,2018,NA,62,1,91,3,NA,NA,NA,2,2,6,ALP,1,NA,NA,1,NA,NA,0,0,12,CA,city,0,0,0,0
CA,Piedmont,2016,NA,76,1,4,20,NA,NA,NA,2,2,5,ALP,1.0370624440050258,1.0370624440050258,NA,1,1,NA,2,1,10,CA,city,1,1,1,1
CA,Piedmont,2018,NA,76,1,4,20,NA,NA,NA,3,3,5,ALP,1.7394563104100884,1,NA,1.7999999999999998,1,NA,3,2,15,CA,city,2,2,2,2
CA,Pinole,2018,NA,50,10,22,23,NA,NA,NA,3,3,5,ALP,1.4615740165065334,1,NA,1,1,1,2,1,15,CA,city,1,1,1,1
CA,Pismo Beach,2016,NA,88,1,10,3,NA,NA,NA,2,2,5,ALP,2.455748243647334,1.9280555159048232,NA,1,1,NA,2,1,10,CA,city,1,1,1,1
CA,Pismo Beach,2018,NA,88,1,10,3,NA,NA,NA,2,2,5,ALP,1.1254064690997911,1,NA,1,1,1,3,2,10,CA,city,2,2,2,2
CA,Pittsburg ,2016,NA,41,18,42,15,NA,NA,NA,2,2,5,ALP,1.507053231245808,NA,1,1,NA,1,0,0,10,CA,city,0,0,0,0
CA,Pittsburg ,2018,NA,41,18,42,15,NA,NA,NA,3,3,5,ALP,1.4466058576752872,1.4466058576752872,1,1.7999999999999998,1.7999999999999998,1.7999999999999998,2,2,15,CA,city,2,2,2,2
CA,Placentia ,2016,NA,66,2,38,15,NA,NA,NA,3,3,5,ALP,1.5091843254621162,1,1,1,1,1,1,1,15,CA,city,1,1,1,1
CA,Placentia ,2018,NA,66,2,38,15,NA,NA,NA,2,1.6666666666666667,5,SSD,1.5425118488409917,NA,NA,1.7999999999999998,NA,NA,0,0,10,CA,1,0,0,0,0
CA,Placentia ,2018,NA,66,2,38,15,NA,NA,NA,2,1.6666666666666667,5,SSD,1.5425118488409917,NA,NA,1.7999999999999998,NA,NA,0,0,10,CA,city,0,0,0,0
CA,Placentia ,2018,NA,66,2,38,15,NA,NA,NA,2,1.6666666666666667,5,ALP,1.5425118488409917,NA,NA,1.7999999999999998,NA,NA,0,0,10,CA,1,0,0,0,0
CA,Placentia ,2018,NA,66,2,38,15,NA,NA,NA,2,1.6666666666666667,5,ALP,1.5425118488409917,NA,NA,1.7999999999999998,NA,NA,0,0,10,CA,city,0,0,0,0
CA,Pleasant Hill,2016,NA,75,2,14,14,NA,NA,NA,3,3,5,ALP,1.9749425583698867,NA,NA,1.7999999999999998,NA,NA,0,0,15,CA,city,0,0,0,0
CA,Pleasant Hill,2018,NA,75,2,14,14,NA,NA,NA,2,2,5,ALP,1,1,NA,1,1,NA,1,1,10,CA,city,1,1,1,1
CA,Pleasanton,2016,NA,68,3,11,23,NA,NA,NA,2,2,5,ALP,1,1,NA,1,1,NA,1,1,10,CA,city,1,1,1,1
CA,Pleasanton,2018,NA,68,3,11,23,NA,NA,NA,2,2,5,ALP,1.9296176507025624,1,NA,1,1,NA,2,2,10,CA,city,2,2,2,2
CA,Pomona,2018,NA,54,9,70,8,NA,NA,NA,1,1,5,SSD,1,NA,NA,1,NA,NA,0,0,5,CA,2,0,0,0,0
CA,Pomona,2018,NA,54,9,70,8,NA,NA,NA,1,1,5,SSD,1,NA,NA,1,NA,NA,0,0,5,CA,3,0,0,0,0
CA,Pomona,2018,NA,54,9,70,8,NA,NA,NA,1,1,5,SSD,1,NA,NA,1,NA,NA,0,0,5,CA,5,0,0,0,0
CA,Rancho Palos Verdes,2015,NA,61,3,8,29,NA,NA,NA,3,3,5,ALP,1,NA,NA,1,NA,NA,0,0,15,CA,city,0,0,0,0
CA,Rancho Palos Verdes,2017,NA,61,3,8,29,NA,NA,NA,2,2,5,ALP,1,NA,NA,1,NA,NA,0,0,10,CA,city,0,0,0,0
CA,Rancho Santa Margarita,2016,NA,78,1,17,11,NA,NA,NA,2,2,5,ALP,1,1,NA,1,1,NA,1,1,10,CA,city,1,1,1,1
CA,Rancho Santa Margarita,2018,NA,78,1,17,11,NA,NA,NA,3,3,5,ALP,1.4251645358269769,1.4251645358269769,NA,1,1,NA,2,1,15,CA,city,1,1,1,1
CA,Redondo Beach,2017,NA,77,3,16,11,NA,NA,NA,1,1,5,SSD,1,NA,NA,1,NA,NA,0,0,5,CA,1,0,0,0,0
CA,Redondo Beach,2017,NA,77,3,16,11,NA,NA,NA,1,1,5,SSD,1,NA,NA,1,NA,NA,0,0,5,CA,2,0,0,0,0
CA,Redondo Beach,2017,NA,77,3,16,11,NA,NA,NA,1,1,5,SSD,1,NA,NA,1,NA,NA,0,0,5,CA,4,0,0,0,0
CA,Reedley,2014,NA,62,1,76,3,NA,NA,NA,1,1,5,SSD,1.6616711921783212,1,1,2,1,1,1,1,5,CA,2,1,1,1,1
CA,Reedley,2014,NA,62,1,76,3,NA,NA,NA,1,1,5,SSD,1.6616711921783212,1,1,2,1,1,1,1,5,CA,4,1,0,1,0
CA,Reedley,2016,NA,62,1,76,3,NA,NA,NA,1,1,5,SSD,1,NA,1,1,NA,1,0,0,5,CA,1,0,0,0,0
CA,Reedley,2018,NA,62,1,76,3,NA,NA,NA,1,1,5,SSD,1.9912915577082233,1,NA,1,NA,1,1,0,5,CA,4,0,0,0,0
CA,Richmond,2016,NA,44,27,38,15,NA,NA,NA,3,3,6,ALP,1,NA,1,1,NA,1,0,0,18,CA,city,0,0,0,0
CA,Richmond,2018,NA,44,27,38,15,NA,NA,NA,3,3,6,ALP,1.4550590682902125,1.4550590682902125,1,1,NA,1,4,0,18,CA,city,0,0,0,0
CA,Rolling Hills Estates,2015,NA,66,6,4,24,NA,NA,NA,3,3,5,ALP,1,NA,NA,1,NA,NA,0,0,15,CA,city,0,0,0,0
CA,Rolling Hills Estates,2018,NA,66,6,4,24,NA,NA,NA,2,2,5,ALP,1,NA,NA,1,NA,NA,0,0,10,CA,city,0,0,0,0
CA,Rosemead,2018,NA,22,1,32,61,NA,NA,NA,1,1,5,SSD,1,NA,NA,1,NA,NA,0,0,5,CA,1,0,0,0,0
CA,Sacramento,2010,295787,36.1,13.7,25.4,19.799999999999997,NA,NA,0.6,1,1,8,SSD,1.5635623223474504,1.3395422550350258,1,1,1,1,3,1,8,CA,1,1,1,1,1
CA,Sacramento,2010,295787,36.1,13.7,25.4,19.799999999999997,NA,NA,0.6,1,1,8,SSD,1.5635623223474504,1.3395422550350258,1,1,1,1,3,1,8,CA,3,1,0,1,0
CA,Sacramento,2010,295787,36.1,13.7,25.4,19.799999999999997,NA,NA,0.6,1,1,8,SSD,1.5635623223474504,1.3395422550350258,1,1,1,1,3,1,8,CA,5,1,0,1,0
CA,Sacramento,2010,295787,36.1,13.7,25.4,19.799999999999997,NA,NA,0.6,1,1,8,SSD,1.5635623223474504,1.3395422550350258,1,1,1,1,3,1,8,CA,7,1,0,1,0
CA,Sacramento,2012,306218,34.8,13.4,26.3,20.1,NA,NA,0.5,1,1,8,SSD,1.0904897279218932,1,1,1,1,1,6,1,8,CA,2,1,0,1,0
CA,Sacramento,2012,306218,34.8,13.4,26.3,20.1,NA,NA,0.5,1,1,8,SSD,1.0904897279218932,1,1,1,1,1,6,1,8,CA,4,1,0,1,0
CA,Sacramento,2012,306218,34.8,13.4,26.3,20.1,NA,NA,0.5,1,1,8,SSD,1.0904897279218932,1,1,1,1,1,6,1,8,CA,6,1,0,1,0
CA,Sacramento,2012,306218,34.8,13.4,26.3,20.1,NA,NA,0.5,1,1,8,SSD,1.0904897279218932,1,1,1,1,1,6,1,8,CA,8,1,1,1,1
CA,Sacramento,2012,306218,34.8,13.4,26.3,20.1,NA,NA,0.5,1,1,8,MR,1.0904897279218932,1,1,1,1,1,6,1,8,CA,2,1,0,1,0
CA,Sacramento,2012,306218,34.8,13.4,26.3,20.1,NA,NA,0.5,1,1,8,MR,1.0904897279218932,1,1,1,1,1,6,1,8,CA,4,1,0,1,0
CA,Sacramento,2012,306218,34.8,13.4,26.3,20.1,NA,NA,0.5,1,1,8,MR,1.0904897279218932,1,1,1,1,1,6,1,8,CA,6,1,0,1,0
CA,Sacramento,2012,306218,34.8,13.4,26.3,20.1,NA,NA,0.5,1,1,8,MR,1.0904897279218932,1,1,1,1,1,6,1,8,CA,8,1,1,1,1
CA,Sacramento,2014,315304,34,13,27.6,19.799999999999997,NA,NA,0.4,1,1,8,SSD,1.0489794665215653,1,1,1,1,1,4,1,8,CA,1,1,1,1,1
CA,Sacramento,2014,315304,34,13,27.6,19.799999999999997,NA,NA,0.4,1,1,8,SSD,1.0489794665215653,1,1,1,1,1,4,1,8,CA,3,1,0,1,0
CA,Sacramento,2014,315304,34,13,27.6,19.799999999999997,NA,NA,0.4,1,1,8,SSD,1.0489794665215653,1,1,1,1,1,4,1,8,CA,5,1,0,1,0
CA,Sacramento,2014,315304,34,13,27.6,19.799999999999997,NA,NA,0.4,1,1,8,SSD,1.0489794665215653,1,1,1,1,1,4,1,8,CA,7,1,0,1,0
CA,Sacramento,2014,315304,34,13,27.6,19.799999999999997,NA,NA,0.4,1,1,8,SSD,1.0489794665215653,1,1,1,1,1,4,1,8,CA,8,1,0,1,0
CA,Sacramento,2014,315304,34,13,27.6,19.799999999999997,NA,NA,0.4,1,1,8,MR,1.0489794665215653,1,1,1,1,1,4,1,8,CA,1,1,1,1,1
CA,Sacramento,2014,315304,34,13,27.6,19.799999999999997,NA,NA,0.4,1,1,8,MR,1.0489794665215653,1,1,1,1,1,4,1,8,CA,3,1,0,1,0
CA,Sacramento,2014,315304,34,13,27.6,19.799999999999997,NA,NA,0.4,1,1,8,MR,1.0489794665215653,1,1,1,1,1,4,1,8,CA,5,1,0,1,0
CA,Sacramento,2014,315304,34,13,27.6,19.799999999999997,NA,NA,0.4,1,1,8,MR,1.0489794665215653,1,1,1,1,1,4,1,8,CA,7,1,0,1,0
CA,Sacramento,2014,315304,34,13,27.6,19.799999999999997,NA,NA,0.4,1,1,8,MR,1.0489794665215653,1,1,1,1,1,4,1,8,CA,8,1,0,1,0
CA,Sacramento,2016,323968,33.6,13.2,28.1,19.6,NA,NA,0.3,1,1,8,SSD,1,1,1,1,NA,1,2,0,8,CA,2,0,0,0,0
CA,Sacramento,2016,323968,33.6,13.2,28.1,19.6,NA,NA,0.3,1,1,8,SSD,1,1,1,1,NA,1,2,0,8,CA,4,0,0,0,0
CA,Sacramento,2016,323968,33.6,13.2,28.1,19.6,NA,NA,0.3,1,1,8,SSD,1,1,1,1,NA,1,2,0,8,CA,6,0,0,0,0
CA,Sacramento,2016,323968,33.6,13.2,28.1,19.6,NA,NA,0.3,1,1,8,SSD,1,1,1,1,NA,1,2,0,8,CA,8,0,0,0,0
CA,Sacramento,2018,332670,32.5,13,28.7,20.3,NA,NA,0.3,1,1,8,SSD,1.021310956481417,1,1,1,1,1,3,1,8,CA,1,1,1,1,1
CA,Sacramento,2018,332670,32.5,13,28.7,20.3,NA,NA,0.3,1,1,8,SSD,1.021310956481417,1,1,1,1,1,3,1,8,CA,3,1,0,1,0
CA,Sacramento,2018,332670,32.5,13,28.7,20.3,NA,NA,0.3,1,1,8,SSD,1.021310956481417,1,1,1,1,1,3,1,8,CA,5,1,0,1,0
CA,Sacramento,2018,332670,32.5,13,28.7,20.3,NA,NA,0.3,1,1,8,SSD,1.021310956481417,1,1,1,1,1,3,1,8,CA,7,1,0,1,0
CA,Sacramento,2020,340478,32.4,12.7,28.9,20.3,NA,NA,0.4,1,1,8,SSD,1.5324531533603314,1.4115572007784314,1.4115572007784314,1.6,1,1.6,5,3,8,CA,2,3,0,3,0
CA,Sacramento,2020,340478,32.4,12.7,28.9,20.3,NA,NA,0.4,1,1,8,SSD,1.5324531533603314,1.4115572007784314,1.4115572007784314,1.6,1,1.6,5,3,8,CA,4,3,1,3,1
CA,Sacramento,2020,340478,32.4,12.7,28.9,20.3,NA,NA,0.4,1,1,8,SSD,1.5324531533603314,1.4115572007784314,1.4115572007784314,1.6,1,1.6,5,3,8,CA,6,3,0,3,0
CA,Sacramento,2020,340478,32.4,12.7,28.9,20.3,NA,NA,0.4,1,1,8,SSD,1.5324531533603314,1.4115572007784314,1.4115572007784314,1.6,1,1.6,5,3,8,CA,8,3,2,3,2
CA,Sacramento,2020,340478,32.4,12.7,28.9,20.3,NA,NA,0.4,1,1,8,MR,1.5324531533603314,1.4115572007784314,1.4115572007784314,1.6,1,1.6,5,3,8,CA,2,3,0,3,0
CA,Sacramento,2020,340478,32.4,12.7,28.9,20.3,NA,NA,0.4,1,1,8,MR,1.5324531533603314,1.4115572007784314,1.4115572007784314,1.6,1,1.6,5,3,8,CA,4,3,1,3,1
CA,Sacramento,2020,340478,32.4,12.7,28.9,20.3,NA,NA,0.4,1,1,8,MR,1.5324531533603314,1.4115572007784314,1.4115572007784314,1.6,1,1.6,5,3,8,CA,6,3,0,3,0
CA,Sacramento,2020,340478,32.4,12.7,28.9,20.3,NA,NA,0.4,1,1,8,MR,1.5324531533603314,1.4115572007784314,1.4115572007784314,1.6,1,1.6,5,3,8,CA,8,3,2,3,2
CA,San Clemente ,2016,NA,83,1,15,5,NA,NA,NA,2,2,5,ALP,1.0790012799855764,1,NA,1,NA,NA,1,0,10,CA,city,0,0,0,0
CA,San Clemente ,2018,NA,83,1,15,5,NA,NA,NA,3,3,5,ALP,1.48646718571156,1,NA,1,1,NA,4,2,15,CA,city,2,2,2,2
CA,San Dimas,2017,NA,70,3,26,12,NA,NA,NA,2,2,5,ALP,1,NA,NA,1,NA,NA,0,0,10,CA,city,0,0,0,0
CA,San Fernando ,2017,NA,66,0.5,91,1,NA,NA,NA,2,2,5,ALP,1,NA,NA,1,NA,NA,0,0,10,CA,city,0,0,0,0
CA,San Fernando ,2018,NA,66,0.5,91,1,NA,NA,NA,3,3,5,ALP,1,NA,NA,1,NA,NA,0,0,15,CA,city,0,0,0,0
CA,San Francisco,2014,NA,52,6,15,36,NA,NA,NA,1,1,11,RCV,1,1,1,1,1,1,6,3,11,CA,10,3,1,3,1
CA,San Francisco,2014,NA,52,6,15,36,NA,NA,NA,1,1,11,RCV,1,1,1,1,1,1,6,3,11,CA,2,3,0,3,0
CA,San Francisco,2014,NA,52,6,15,36,NA,NA,NA,1,1,11,RCV,1,1,1,1,1,1,6,3,11,CA,4,3,1,3,1
CA,San Francisco,2014,NA,52,6,15,36,NA,NA,NA,1,1,11,RCV,1,1,1,1,1,1,6,3,11,CA,5,3,0,3,0
CA,San Francisco,2014,NA,52,6,15,36,NA,NA,NA,1,1,11,RCV,1,1,1,1,1,1,6,3,11,CA,6,3,1,3,1
CA,San Francisco,2014,NA,52,6,15,36,NA,NA,NA,1,1,11,RCV,1,1,1,1,1,1,6,3,11,CA,8,3,0,3,0
CA,San Francisco,2018,NA,52,6,15,36,NA,NA,NA,1,1,11,RCV,1,1,1,1,1,1,9,1,11,CA,10,1,0,1,0
CA,San Francisco,2018,NA,52,6,15,36,NA,NA,NA,1,1,11,RCV,1,1,1,1,1,1,9,1,11,CA,2,1,1,1,1
CA,San Francisco,2018,NA,52,6,15,36,NA,NA,NA,1,1,11,RCV,1,1,1,1,1,1,9,1,11,CA,4,1,0,1,0
CA,San Francisco,2018,NA,52,6,15,36,NA,NA,NA,1,1,11,RCV,1,1,1,1,1,1,9,1,11,CA,6,1,0,1,0
CA,San Francisco,2018,NA,52,6,15,36,NA,NA,NA,1,1,11,RCV,1,1,1,1,1,1,9,1,11,CA,8,1,0,1,0
CA,San Gabriel,2015,NA,27,1,26,60,NA,NA,NA,2,2,5,ALP,1,NA,NA,1,NA,NA,0,0,10,CA,city,0,0,0,0
CA,San Gabriel,2017,NA,27,1,26,60,NA,NA,NA,3,3,5,ALP,1,NA,NA,1,NA,NA,0,0,15,CA,city,0,0,0,0
CA,San Joaquin,2016,NA,97,0,97,0.5,NA,NA,NA,3,3,5,ALP,1,1,1,1,1,1,4,1,15,CA,city,1,1,1,1
CA,San Joaquin,2018,NA,97,0,97,0.5,NA,NA,NA,2,2,5,ALP,1.9999597828272675,1,1.9999597828272675,1,NA,1,3,0,10,CA,city,0,0,0,0
CA,San Jose,2016,NA,48,3,33,32,NA,NA,NA,1,1,10,SSD,2.0056770415966345,1.8715012041744712,1.8715012041744712,1.923076923076923,1.923076923076923,1.923076923076923,3,2,10,CA,10,2,0,2,0
CA,San Jose,2016,NA,48,3,33,32,NA,NA,NA,1,1,10,SSD,2.0056770415966345,1.8715012041744712,1.8715012041744712,1.923076923076923,1.923076923076923,1.923076923076923,3,2,10,CA,2,2,0,2,0
CA,San Jose,2016,NA,48,3,33,32,NA,NA,NA,1,1,10,SSD,2.0056770415966345,1.8715012041744712,1.8715012041744712,1.923076923076923,1.923076923076923,1.923076923076923,3,2,10,CA,4,2,0,2,0
CA,San Jose,2016,NA,48,3,33,32,NA,NA,NA,1,1,10,SSD,2.0056770415966345,1.8715012041744712,1.8715012041744712,1.923076923076923,1.923076923076923,1.923076923076923,3,2,10,CA,6,2,1,2,1
CA,San Jose,2016,NA,48,3,33,32,NA,NA,NA,1,1,10,SSD,2.0056770415966345,1.8715012041744712,1.8715012041744712,1.923076923076923,1.923076923076923,1.923076923076923,3,2,10,CA,8,2,1,2,1
CA,San Jose,2018,NA,48,3,33,32,NA,NA,NA,1,1,10,SSD,2.8178351839889344,1.8183181372136423,1.9713303361376635,2.272727272727273,1.6,1.6,4,3,10,CA,1,3,0,3,0
CA,San Jose,2018,NA,48,3,33,32,NA,NA,NA,1,1,10,SSD,2.8178351839889344,1.8183181372136423,1.9713303361376635,2.272727272727273,1.6,1.6,4,3,10,CA,3,3,0,3,0
CA,San Jose,2018,NA,48,3,33,32,NA,NA,NA,1,1,10,SSD,2.8178351839889344,1.8183181372136423,1.9713303361376635,2.272727272727273,1.6,1.6,4,3,10,CA,5,3,1,3,1
CA,San Jose,2018,NA,48,3,33,32,NA,NA,NA,1,1,10,SSD,2.8178351839889344,1.8183181372136423,1.9713303361376635,2.272727272727273,1.6,1.6,4,3,10,CA,7,3,1,3,1
CA,San Jose,2018,NA,48,3,33,32,NA,NA,NA,1,1,10,SSD,2.8178351839889344,1.8183181372136423,1.9713303361376635,2.272727272727273,1.6,1.6,4,3,10,CA,9,3,1,3,1
CA,San Juan Capistrano ,2016,NA,71,0.5,38,3,NA,NA,NA,1,1,5,SSD,2.2226630073762688,1,NA,2,NA,1,2,0,5,CA,1,0,0,0,0
CA,San Juan Capistrano ,2016,NA,71,0.5,38,3,NA,NA,NA,1,1,5,SSD,2.2226630073762688,1,NA,2,NA,1,2,0,5,CA,5,0,0,0,0
CA,San Juan Capistrano ,2018,NA,71,0.5,38,3,NA,NA,NA,1,1,5,SSD,1.0888161253149935,1.0884297378966683,1,1,NA,NA,4,0,5,CA,1,0,0,0,0
CA,San Juan Capistrano ,2018,NA,71,0.5,38,3,NA,NA,NA,1,1,5,SSD,1.0888161253149935,1.0884297378966683,1,1,NA,NA,4,0,5,CA,2,0,0,0,0
CA,San Juan Capistrano ,2018,NA,71,0.5,38,3,NA,NA,NA,1,1,5,SSD,1.0888161253149935,1.0884297378966683,1,1,NA,NA,4,0,5,CA,3,0,0,0,0
CA,San Juan Capistrano ,2018,NA,71,0.5,38,3,NA,NA,NA,1,1,5,SSD,1.0888161253149935,1.0884297378966683,1,1,NA,NA,4,0,5,CA,4,0,0,0,0
CA,San Leandro,2016,NA,45,13,26,30,NA,NA,NA,1,1,5,RCV,1,NA,1,1,NA,1,0,0,5,CA,1,0,0,0,0
CA,San Leandro,2016,NA,45,13,26,30,NA,NA,NA,1,1,5,RCV,1,NA,1,1,NA,1,0,0,5,CA,3,0,0,0,0
CA,San Leandro,2016,NA,45,13,26,30,NA,NA,NA,1,1,5,RCV,1,NA,1,1,NA,1,0,0,5,CA,5,0,0,0,0
CA,San Leandro,2018,NA,45,13,26,30,NA,NA,NA,1,1,5,RCV,1,1,1,1,1,1,4,2,5,CA,1,2,1,2,1
CA,San Leandro,2018,NA,45,13,26,30,NA,NA,NA,1,1,5,RCV,1,1,1,1,1,1,4,2,5,CA,2,2,0,2,0
CA,San Leandro,2018,NA,45,13,26,30,NA,NA,NA,1,1,5,RCV,1,1,1,1,1,1,4,2,5,CA,4,2,1,2,1
CA,San Luis Obispo,2016,NA,83,2,17,6,NA,NA,NA,2,2,5,ALP,1.9435846155458991,1,NA,1,1,NA,2,1,10,CA,city,1,1,1,1
CA,San Luis Obispo,2018,NA,83,2,17,6,NA,NA,NA,2,2,5,ALP,1.1254064690997911,1,NA,1,1,1,3,2,10,CA,city,2,2,2,2
CA,San Marino,2016,NA,44,0,7,52,NA,NA,NA,2,2,5,ALP,1,NA,NA,1,NA,NA,0,0,10,CA,city,0,0,0,0
CA,San Marino,2017,NA,44,0,7,52,NA,NA,NA,3,3,5,ALP,1,NA,NA,1,NA,NA,0,0,15,CA,city,0,0,0,0
CA,San Pablo ,2016,NA,54,15,56,16,NA,NA,NA,3,3,5,ALP,1.709301512480054,1,1,1.7999999999999998,1,1,2,1,15,CA,city,1,1,1,1
CA,San Pablo ,2018,NA,54,15,56,16,NA,NA,NA,2,2,5,ALP,1.7670203493467729,1.7670203493467729,NA,1,1,1,3,2,10,CA,city,2,2,2,2
CA,San Ramon ,2016,NA,53,2,10,36,NA,NA,NA,2,2,5,ALP,1.8592865974598711,1,1,2,NA,NA,1,0,10,CA,city,0,0,0,0
CA,San Ramon ,2018,NA,53,2,10,36,NA,NA,NA,2,2,5,ALP,1.980884466187175,1.980884466187175,1,2,1,1,2,1,10,CA,city,1,1,1,1
CA,Sanger ,2016,NA,63,3,77,4,NA,NA,NA,1,1,5,SSD,1.238876032239943,1,1,1,1,1,1,1,5,CA,1,1,1,1,1
CA,Sanger ,2016,NA,63,3,77,4,NA,NA,NA,1,1,5,SSD,1.238876032239943,1,1,1,1,1,1,1,5,CA,3,1,0,1,0
CA,Sanger ,2018,NA,63,3,77,4,NA,NA,NA,1,1,5,SSD,2.204766137791487,1,1,2,NA,2,1,0,5,CA,2,0,0,0,0
CA,Sanger ,2018,NA,63,3,77,4,NA,NA,NA,1,1,5,SSD,2.204766137791487,1,1,2,NA,2,1,0,5,CA,4,0,0,0,0
CA,Santa Ana,2016,NA,42,1,79,10,NA,NA,NA,1,1,6,SSD,1.7451656580409631,1,1.174254207623865,1.7999999999999998,NA,1.7999999999999998,2,0,6,CA,1,0,0,0,0
CA,Santa Ana,2016,NA,42,1,79,10,NA,NA,NA,1,1,6,SSD,1.7451656580409631,1,1.174254207623865,1.7999999999999998,NA,1.7999999999999998,2,0,6,CA,3,0,0,0,0
CA,Santa Ana,2016,NA,42,1,79,10,NA,NA,NA,1,1,6,SSD,1.7451656580409631,1,1.174254207623865,1.7999999999999998,NA,1.7999999999999998,2,0,6,CA,5,0,0,0,0
CA,Santa Ana,2018,NA,42,1,79,10,NA,NA,NA,1,1,6,SSD,2.207830365091586,2.207830365091586,2.207830365091586,1.7999999999999998,1,1.7999999999999998,5,1,6,CA,2,1,0,1,0
